기준년월,행정동코드,시도명,시군구명,성별,연령별,직업구분,분위구분,평균소득,중위소득,평균처분가능소득,중위처분가능소득,소득분위배율,소득점유율,소득경계값,소득산출인구수,소득미산출인구수,소득미산출 인구포함 평균소득
2019-12-31,2818500000,인천광역시,연수구,0,20,2,1,1569,1700,1259,1500,100,0.9,1800,39,39,1569
2019-12-31,2818500000,인천광역시,연수구,0,20,2,2,1991,2000,1696,1824,126.9,1,2100,33,33,1991
2019-12-31,2818500000,인천광역시,연수구,0,20,2,3,2286,2300,1681,2034,145.7,2.2,2400,63,63,2286
2019-12-31,2818500000,인천광역시,연수구,0,20,2,4,2554,2600,2272,2500,162.8,2.4,2700,63,63,2554
2019-12-31,2818500000,인천광역시,연수구,0,20,2,5,2771,2800,2345,2700,176.6,3.8,2900,92,92,2771
2019-12-31,2818500000,인천광역시,연수구,0,20,2,6,3046,3000,2634,2964,194.1,6.2,3200,134,134,3046
2019-12-31,2818500000,인천광역시,연수구,0,20,2,7,3389,3400,3037,3290,216,10.2,3600,200,200,3389
2019-12-31,2818500000,인천광역시,연수구,0,20,2,8,3978,4000,3542,3800,253.5,20.2,4400,336,336,3978
2019-12-31,2818500000,인천광역시,연수구,0,20,2,9,5036,5000,4321,4688,320.9,33.2,5700,437,437,5036
2019-12-31,2818500000,인천광역시,연수구,0,20,2,10,6265,5800,5429,5700,399.3,19.9,26000,211,211,6265
2019-12-31,2818500000,인천광역시,연수구,0,20,3,0,3176,2900,2733,2500,192.6,100,21000,9286,9286,3176
2019-12-31,2818500000,인천광역시,연수구,0,20,3,1,1649,1700,1412,1592,100,4.1,1900,742,742,1649
2019-12-31,2818500000,인천광역시,연수구,0,20,3,2,2002,2000,1677,1900,121.4,6.4,2100,937,937,2002
2019-12-31,2818500000,인천광역시,연수구,0,20,3,3,2265,2300,1894,2101,137.3,9.6,2400,1244,1244,2265
2019-12-31,2818500000,인천광역시,연수구,0,20,3,4,2528,2500,2099,2400,153.3,8.5,2700,994,994,2528
2019-12-31,2818500000,인천광역시,연수구,0,20,3,5,2777,2800,2272,2617,168.4,7.4,2900,789,789,2777
2019-12-31,2818500000,인천광역시,연수구,0,20,3,6,3037,3000,2530,2900,184.1,8.9,3200,868,868,3037
2019-12-31,2818500000,인천광역시,연수구,0,20,3,7,3370,3400,2820,3200,204.3,11.8,3600,1035,1035,3370
2019-12-31,2818500000,인천광역시,연수구,0,20,3,8,3956,3900,3418,3749,239.8,15.1,4400,1125,1125,3956
2019-12-31,2818500000,인천광역시,연수구,0,20,3,9,5063,5000,4602,4864,307,18.7,5700,1088,1088,5063
2019-12-31,2818500000,인천광역시,연수구,0,20,3,10,6011,5700,5504,5700,364.5,9.5,21000,464,464,6011
2019-12-31,2818500000,인천광역시,연수구,0,20,4,0,2529,2200,2424,2200,143.9,100,99900,38009,38050,2526
2019-12-31,2818500000,인천광역시,연수구,0,20,4,1,1757,1800,1611,1700,100,1.4,1900,748,789,1666
2019-12-31,2818500000,인천광역시,연수구,0,20,4,2,2080,2100,1999,2100,118.4,18,2100,8325,8325,2080
2019-12-31,2818500000,인천광역시,연수구,0,20,4,3,2235,2200,2163,2200,127.2,40.8,2400,17558,17558,2235
2019-12-31,2818500000,인천광역시,연수구,0,20,4,4,2529,2500,2382,2500,143.9,10.1,2700,3840,3840,2529
2019-12-31,2818500000,인천광역시,연수구,0,20,4,5,2766,2800,2582,2700,157.4,5.5,2900,1918,1918,2766
2019-12-31,2818500000,인천광역시,연수구,0,20,4,6,3018,3000,2804,3000,171.8,3.9,3200,1241,1241,3018
2019-12-31,2818500000,인천광역시,연수구,0,20,4,7,3376,3400,3181,3300,192.1,4,3600,1146,1146,3376
2019-12-31,2818500000,인천광역시,연수구,0,20,4,8,3949,3900,3797,3900,224.7,5.4,4400,1323,1323,3949
2019-12-31,2818500000,인천광역시,연수구,0,20,4,9,5074,5000,4919,5000,288.7,7,5700,1330,1330,5074
2019-12-31,2818500000,인천광역시,연수구,0,20,4,10,6266,5700,6074,5700,356.6,3.8,99900,580,580,6266
2019-12-31,2818500000,인천광역시,연수구,0,30,0,0,3974,3300,3081,2800,233.9,100,99900,52359,52502,3963
2019-12-31,2818500000,인천광역시,연수구,0,30,0,1,1699,1700,1281,816,100,0.2,1900,207,350,1005
2019-12-31,2818500000,인천광역시,연수구,0,30,0,2,2028,2000,1409,1779,119.4,0.9,2100,968,968,2028
2019-12-31,2818500000,인천광역시,연수구,0,30,0,3,2307,2300,1844,2200,135.8,3.9,2400,3520,3520,2307
2019-12-31,2818500000,인천광역시,연수구,0,30,0,4,2537,2500,2213,2500,149.3,7.9,2700,6437,6437,2537
2019-12-31,2818500000,인천광역시,연수구,0,30,0,5,2766,2800,2385,2700,162.8,9.6,2900,7254,7254,2766
2019-12-31,2818500000,인천광역시,연수구,0,30,0,6,3035,3000,2447,2900,178.6,8.2,3200,5655,5655,3035
2019-12-31,2818500000,인천광역시,연수구,0,30,0,7,3363,3400,2550,3099,198,9.4,3600,5842,5842,3363
2019-12-31,2818500000,인천광역시,연수구,0,30,0,8,3956,3900,2868,3425,232.8,12.6,4400,6634,6634,3956
2019-12-31,2818500000,인천광역시,연수구,0,30,0,9,5057,5000,3913,4500,297.7,20.2,5700,8310,8310,5057
2019-12-31,2818500000,인천광역시,연수구,0,30,0,10,7454,6400,5495,5700,438.7,27,99900,7532,7532,7454
2019-12-31,2818500000,인천광역시,연수구,0,30,1,0,4883,3700,3066,2835,278.6,100,99900,4107,4107,4883
2019-12-31,2818500000,인천광역시,연수구,0,30,1,1,1753,1800,658,1387,100,0.1,1800,17,17,1753
2019-12-31,2818500000,인천광역시,연수구,0,30,1,2,2033,2000,706,1221,116,0.8,2100,78,78,2033
2019-12-31,2818500000,인천광역시,연수구,0,30,1,3,2284,2300,1032,1480,130.3,1.8,2400,154,154,2284
2019-12-31,2818500000,인천광역시,연수구,0,30,1,4,2548,2600,1178,1689,145.4,2.1,2700,169,169,2548
2019-12-31,2818500000,인천광역시,연수구,0,30,1,5,2783,2800,1701,2146,158.8,4,2900,290,290,2783
2019-12-31,2818500000,인천광역시,연수구,0,30,1,6,3034,3000,1975,2467,173.1,7.3,3200,485,485,3034
2019-12-31,2818500000,인천광역시,연수구,0,30,1,7,3376,3400,2073,2690,192.6,9.5,3600,567,567,3376
2019-12-31,2818500000,인천광역시,연수구,0,30,1,8,3904,3800,2091,2797,222.7,15.3,4400,787,787,3904
2019-12-31,2818500000,인천광역시,연수구,0,30,1,9,5049,5000,3236,3957,288,17.1,5700,679,679,5049
2019-12-31,2818500000,인천광역시,연수구,0,30,1,10,9523,7100,6469,5700,543.3,41.8,99900,881,881,9523
2019-12-31,2818500000,인천광역시,연수구,0,30,2,0,5638,5500,4045,4095,349.5,100,96300,3167,3167,5638
2019-12-31,2818500000,인천광역시,연수구,0,30,2,1,1613,1700,1025,1400,100,0.1,1900,15,15,1613
2019-12-31,2818500000,인천광역시,연수구,0,30,2,2,2033,2000,1278,1877,126,0.2,2100,18,18,2033
2019-12-31,2818500000,인천광역시,연수구,0,30,2,3,2292,2300,1722,1905,142,0.5,2400,36,36,2292
2019-12-31,2818500000,인천광역시,연수구,0,30,2,4,2556,2600,1672,1997,158.4,0.6,2700,45,45,2556
2019-12-31,2818500000,인천광역시,연수구,0,30,2,5,2798,2800,1967,2601,173.4,0.9,2900,59,59,2798
2019-12-31,2818500000,인천광역시,연수구,0,30,2,6,3063,3100,2103,2518,189.9,2,3200,115,115,3063
2019-12-31,2818500000,인천광역시,연수구,0,30,2,7,3400,3400,2577,2986,210.7,3.5,3600,184,184,3400
2019-12-31,2818500000,인천광역시,연수구,0,30,2,8,4011,4000,3059,3465,248.6,9.8,4400,436,436,4011
2019-12-31,2818500000,인천광역시,연수구,0,30,2,9,5077,5100,3789,4351,314.7,24.5,5700,863,863,5077
2019-12-31,2818500000,인천광역시,연수구,0,30,2,10,7396,6800,5157,5683,458.4,57.8,96300,1396,1396,7396
2019-12-31,2818500000,인천광역시,연수구,0,30,3,0,4227,3800,3048,2882,248.8,100,99900,19758,19758,4227
2019-12-31,2818500000,인천광역시,연수구,0,30,3,1,1699,1700,1362,1600,100,0.3,1900,165,165,1699
2019-12-31,2818500000,인천광역시,연수구,0,30,3,2,2021,2000,1482,1821,119,1.4,2100,569,569,2021
2019-12-31,2818500000,인천광역시,연수구,0,30,3,3,2280,2300,1622,2042,134.2,3.5,2400,1298,1298,2280
2019-12-31,2818500000,인천광역시,연수구,0,30,3,4,2533,2500,1883,2308,149.1,4.1,2700,1353,1353,2533
2019-12-31,2818500000,인천광역시,연수구,0,30,3,5,2770,2800,2134,2501,163.1,4.5,2900,1356,1356,2770
2019-12-31,2818500000,인천광역시,연수구,0,30,3,6,3050,3100,2179,2656,179.6,6.5,3200,1771,1771,3050
2019-12-31,2818500000,인천광역시,연수구,0,30,3,7,3367,3400,2393,2843,198.2,10.1,3600,2512,2512,3367
2019-12-31,2818500000,인천광역시,연수구,0,30,3,8,3967,4000,2850,3310,233.5,15.5,4400,3255,3255,3967
2019-12-31,2818500000,인천광역시,연수구,0,30,3,9,5040,5000,3706,4292,296.7,24.3,5700,4034,4034,5040
2019-12-31,2818500000,인천광역시,연수구,0,30,3,10,7211,6400,5085,5700,424.5,29.7,99900,3445,3445,7211
2019-12-31,2818500000,인천광역시,연수구,0,30,4,0,3420,2900,2989,2700,196.6,100,99900,25327,25470,3401
2019-12-31,2818500000,인천광역시,연수구,0,30,4,1,1740,1800,1393,0,100,0,1800,10,153,114
2019-12-31,2818500000,인천광역시,연수구,0,30,4,2,2041,2000,1461,1797,117.3,0.7,2100,303,303,2041
2019-12-31,2818500000,인천광역시,연수구,0,30,4,3,2327,2300,2049,2300,133.7,5.5,2400,2032,2032,2327
2019-12-31,2818500000,인천광역시,연수구,0,30,4,4,2538,2500,2346,2500,145.9,14.3,2700,4870,4870,2538
2019-12-31,2818500000,인천광역시,연수구,0,30,4,5,2764,2800,2487,2700,158.9,17.7,2900,5549,5549,2764
2019-12-31,2818500000,인천광역시,연수구,0,30,4,6,3025,3000,2674,3000,173.9,11.5,3200,3284,3284,3025
2019-12-31,2818500000,인천광역시,연수구,0,30,4,7,3354,3300,2807,3200,192.8,10,3600,2579,2579,3354
2019-12-31,2818500000,인천광역시,연수구,0,30,4,8,3946,3900,3141,3695,226.8,9.8,4400,2156,2156,3946
2019-12-31,2818500000,인천광역시,연수구,0,30,4,9,5078,5000,4425,4800,291.8,16,5700,2734,2734,5078
2019-12-31,2818500000,인천광역시,연수구,0,30,4,10,6953,5700,6063,5700,399.6,14.5,99900,1810,1810,6953
2019-12-31,2818500000,인천광역시,연수구,0,40,0,0,4904,4000,3673,3294,332.4,100,99900,61218,61467,4884
2019-12-31,2818500000,인천광역시,연수구,0,40,0,1,,,,,,,,4,253,
2019-12-31,2818500000,인천광역시,연수구,0,40,0,2,2025,2000,718,1176,137.3,0.3,2100,496,496,2025
2019-12-31,2818500000,인천광역시,연수구,0,40,0,3,2286,2300,895,1467,155,0.6,2400,799,799,2286
2019-12-31,2818500000,인천광역시,연수구,0,40,0,4,2559,2600,1487,2027,173.5,1.1,2700,1344,1344,2559
2019-12-31,2818500000,인천광역시,연수구,0,40,0,5,2792,2800,2183,2674,189.3,3.7,2900,4002,4002,2792
2019-12-31,2818500000,인천광역시,연수구,0,40,0,6,3029,3000,2645,3000,205.4,9,3200,8941,8941,3029
2019-12-31,2818500000,인천광역시,연수구,0,40,0,7,3381,3400,2730,3200,229.2,9.9,3600,8751,8751,3381
2019-12-31,2818500000,인천광역시,연수구,0,40,0,8,3943,3900,2878,3481,267.3,13.1,4400,10010,10010,3943
2019-12-31,2818500000,인천광역시,연수구,0,40,0,9,5043,5000,3831,4434,341.9,18.9,5700,11254,11254,5043
2019-12-31,2818500000,인천광역시,연수구,0,40,0,10,8314,7000,5995,5700,563.7,43.3,99900,15617,15617,8314
2019-12-31,2818500000,인천광역시,연수구,0,40,1,0,5846,4500,3676,3400,,100,99900,8439,8439,5846
2019-12-31,2818500000,인천광역시,연수구,0,40,1,1,,,,,,,,1,1,
2019-12-31,2818500000,인천광역시,연수구,0,40,1,2,2035,2000,-778,262,,0.2,2100,54,54,2035
2019-12-31,2818500000,인천광역시,연수구,0,40,1,3,2282,2300,142,1025,,0.7,2400,158,158,2282
2019-12-31,2818500000,인천광역시,연수구,0,40,1,4,2532,2500,64,819,,0.9,2700,184,184,2532
2019-12-31,2818500000,인천광역시,연수구,0,40,1,5,2783,2800,1397,1904,,1,2900,179,179,2783
2019-12-31,2818500000,인천광역시,연수구,0,40,1,6,3042,3000,1661,2383,,2,3200,332,332,3042
2019-12-31,2818500000,인천광역시,연수구,0,40,1,7,3412,3400,2129,2638,,5.9,3600,846,846,3412
2019-12-31,2818500000,인천광역시,연수구,0,40,1,8,3922,3900,2340,3024,,18.2,4400,2284,2284,3922
2019-12-31,2818500000,인천광역시,연수구,0,40,1,9,4992,5000,3250,3964,,17.8,5700,1757,1757,4992
2019-12-31,2818500000,인천광역시,연수구,0,40,1,10,9936,7600,6571,5771,,53.3,99900,2644,2644,9936
2019-12-31,2818500000,인천광역시,연수구,0,40,2,0,7625,7000,5533,5535,,100,99900,2815,2815,7625
2019-12-31,2818500000,인천광역시,연수구,0,40,2,1,,,,,,,,1,1,
2019-12-31,2818500000,인천광역시,연수구,0,40,2,2,,,,,,,,7,7,
2019-12-31,2818500000,인천광역시,연수구,0,40,2,3,2279,2300,1801,1913,,0.1,2400,14,14,2279
2019-12-31,2818500000,인천광역시,연수구,0,40,2,4,2530,2500,991,1233,,0.1,2600,10,10,2530
2019-12-31,2818500000,인천광역시,연수구,0,40,2,5,2760,2750,1447,1848,,0.1,2900,10,10,2760
2019-12-31,2818500000,인천광역시,연수구,0,40,2,6,3046,3000,1439,2380,,0.4,3200,26,26,3046
2019-12-31,2818500000,인천광역시,연수구,0,40,2,7,3444,3500,2647,3034,,0.5,3600,34,34,3444
2019-12-31,2818500000,인천광역시,연수구,0,40,2,8,4050,4100,2538,3190,,2.5,4400,131,131,4050
2019-12-31,2818500000,인천광역시,연수구,0,40,2,9,5106,5100,3906,4345,,10.6,5700,446,446,5106
2019-12-31,2818500000,인천광역시,연수구,0,40,2,10,8595,7700,6236,6290,,85.5,99900,2136,2136,8595
2019-12-31,2818500000,인천광역시,연수구,0,40,3,0,5484,4900,3900,3700,,100,99900,20877,20877,5484
2019-12-31,2818500000,인천광역시,연수구,0,40,3,1,,,,,,,,2,2,
2019-12-31,2818500000,인천광역시,연수구,0,40,3,2,2046,2000,573,817,,0.2,2100,125,125,2046
2019-12-31,2818500000,인천광역시,연수구,0,40,3,3,2287,2300,949,1445,,0.7,2400,333,333,2287
2019-12-31,2818500000,인천광역시,연수구,0,40,3,4,2538,2550,1515,1951,,1,2700,438,438,2538
2019-12-31,2818500000,인천광역시,연수구,0,40,3,5,2784,2800,1927,2411,,1.3,2900,555,555,2784
2019-12-31,2818500000,인천광역시,연수구,0,40,3,6,3073,3100,2144,2640,,3.4,3200,1271,1271,3073
2019-12-31,2818500000,인천광역시,연수구,0,40,3,7,3353,3300,2354,2855,,6.3,3600,2157,2157,3353
2019-12-31,2818500000,인천광역시,연수구,0,40,3,8,3986,4000,2992,3513,,11.8,4400,3383,3383,3986
2019-12-31,2818500000,인천광역시,연수구,0,40,3,9,5037,5000,3741,4303,,22,5700,5005,5005,5037
2019-12-31,2818500000,인천광역시,연수구,0,40,3,10,8016,7000,5605,5700,,53.3,99900,7608,7608,8016
2019-12-31,2818500000,인천광역시,연수구,0,40,4,0,3950,3400,3330,3088,,100,99900,29087,29336,3916
2019-12-31,2818500000,인천광역시,연수구,0,40,4,2,2014,2000,1051,1516,,0.5,2100,310,310,2014
2019-12-31,2818500000,인천광역시,연수구,0,40,4,3,2287,2300,1195,1609,,0.6,2400,294,294,2287
2019-12-31,2818500000,인천광역시,연수구,0,40,4,4,2579,2600,1844,2268,,1.6,2700,712,712,2579
2019-12-31,2818500000,인천광역시,연수구,0,40,4,5,2794,2800,2272,2700,,7.9,2900,3258,3258,2794
2019-12-31,2818500000,인천광역시,연수구,0,40,4,6,3021,3000,2781,3000,,19.2,3200,7312,7312,3021
2019-12-31,2818500000,인천광역시,연수구,0,40,4,7,3387,3400,2961,3300,,16.8,3600,5714,5714,3387
2019-12-31,2818500000,인천광역시,연수구,0,40,4,8,3916,3900,3089,3600,,14.4,4400,4212,4212,3916
2019-12-31,2818500000,인천광역시,연수구,0,40,4,9,5066,5000,4185,4600,,17.8,5700,4046,4046,5066
2019-12-31,2818500000,인천광역시,연수구,0,40,4,10,7502,5900,6280,5700,,21.1,99900,3229,3229,7502
2019-12-31,2818500000,인천광역시,연수구,0,50,0,0,4894,3900,3774,3338,,100,99900,57783,58297,4851
2019-12-31,2818500000,인천광역시,연수구,0,50,0,1,,,,,,,,1,515,
2019-12-31,2818500000,인천광역시,연수구,0,50,0,2,2024,2000,781,1294,,0.3,2100,442,442,2024
2019-12-31,2818500000,인천광역시,연수구,0,50,0,3,2287,2300,1075,1513,,0.5,2400,671,671,2287
2019-12-31,2818500000,인천광역시,연수구,0,50,0,4,2564,2600,1576,2164,,1,2700,1075,1075,2564
2019-12-31,2818500000,인천광역시,연수구,0,50,0,5,2790,2800,2173,2657,,3.6,2900,3633,3633,2790
2019-12-31,2818500000,인천광역시,연수구,0,50,0,6,3033,3000,2670,3000,,9,3200,8426,8426,3033
2019-12-31,2818500000,인천광역시,연수구,0,50,0,7,3388,3400,2819,3250,,11.2,3600,9327,9327,3388
2019-12-31,2818500000,인천광역시,연수구,0,50,0,8,3931,3900,2949,3600,,14.9,4400,10706,10706,3931
2019-12-31,2818500000,인천광역시,연수구,0,50,0,9,4992,5000,3873,4500,,18.1,5700,10260,10260,4992
2019-12-31,2818500000,인천광역시,연수구,0,50,0,10,8836,7500,6593,5976,,41.4,99900,13242,13242,8836
2019-12-31,2818500000,인천광역시,연수구,0,50,1,0,5794,4500,3750,3588,,100,99900,9810,9810,5794
2019-12-31,2818500000,인천광역시,연수구,0,50,1,2,2034,2000,98,718,,0.2,2100,61,61,2034
2019-12-31,2818500000,인천광역시,연수구,0,50,1,3,2267,2300,403,956,,0.5,2400,130,130,2267
2019-12-31,2818500000,인천광역시,연수구,0,50,1,4,2527,2500,-76,1082,,0.6,2700,127,127,2527
2019-12-31,2818500000,인천광역시,연수구,0,50,1,5,2772,2800,978,1667,,0.7,2900,149,149,2772
2019-12-31,2818500000,인천광역시,연수구,0,50,1,6,3046,3000,1563,2373,,1.7,3200,315,315,3046
2019-12-31,2818500000,인천광역시,연수구,0,50,1,7,3440,3500,2144,2736,,5,3600,830,830,3440
2019-12-31,2818500000,인천광역시,연수구,0,50,1,8,3938,3900,2386,3250,,21.4,4400,3084,3084,3938
2019-12-31,2818500000,인천광역시,연수구,0,50,1,9,4972,4900,3272,4156,,20.2,5700,2312,2312,4972
2019-12-31,2818500000,인천광역시,연수구,0,50,1,10,10075,7900,6925,6092,,49.7,99900,2802,2802,10075
2019-12-31,2818500000,인천광역시,연수구,0,50,2,0,8258,7800,6452,6500,,100,53300,1492,1492,8258
2019-12-31,2818500000,인천광역시,연수구,0,50,2,2,,,,,,,,5,5,
2019-12-31,2818500000,인천광역시,연수구,0,50,2,3,2259,2200,1518,1692,,0.4,2400,22,22,2259
2019-12-31,2818500000,인천광역시,연수구,0,50,2,4,2538,2500,1518,1868,,0.3,2600,13,13,2538
2019-12-31,2818500000,인천광역시,연수구,0,50,2,5,,,,,,,,8,8,
2019-12-31,2818500000,인천광역시,연수구,0,50,2,6,3027,3000,1904,2357,,0.4,3200,15,15,3027
2019-12-31,2818500000,인천광역시,연수구,0,50,2,7,3400,3350,2011,2821,,0.3,3600,10,10,3400
2019-12-31,2818500000,인천광역시,연수구,0,50,2,8,4066,4100,3285,3553,,1.3,4400,38,38,4066
2019-12-31,2818500000,인천광역시,연수구,0,50,2,9,5055,5000,4021,4591,,7.1,5700,173,173,5055
2019-12-31,2818500000,인천광역시,연수구,0,50,2,10,9186,8300,7195,7056,,90.1,53300,1208,1208,9186
2019-12-31,2818500000,인천광역시,연수구,0,50,3,0,5946,5100,4457,4200,,100,99900,16317,16317,5946
2019-12-31,2818500000,인천광역시,연수구,0,50,3,1,,,,,,,,1,1,
2019-12-31,2818500000,인천광역시,연수구,0,50,3,2,2043,2000,132,782,,0.2,2100,94,94,2043
2019-12-31,2818500000,인천광역시,연수구,0,50,3,3,2286,2300,1125,1406,,0.5,2400,233,233,2286
2019-12-31,2818500000,인천광역시,연수구,0,50,3,4,2536,2500,1272,1651,,0.6,2700,218,218,2536
2019-12-31,2818500000,인천광역시,연수구,0,50,3,5,2789,2800,1738,2268,,0.7,2900,238,238,2789
2019-12-31,2818500000,인천광역시,연수구,0,50,3,6,3091,3100,2032,2618,,2.7,3200,837,837,3091
2019-12-31,2818500000,인천광역시,연수구,0,50,3,7,3348,3300,2317,2993,,5.6,3600,1625,1625,3348
2019-12-31,2818500000,인천광역시,연수구,0,50,3,8,4002,4000,3209,3689,,10.2,4400,2481,2481,4002
2019-12-31,2818500000,인천광역시,연수구,0,50,3,9,5006,5000,4088,4509,,20.4,5700,3950,3950,5006
2019-12-31,2818500000,인천광역시,연수구,0,50,3,10,8638,7600,6353,6029,,59.1,99900,6640,6640,8638
2019-12-31,2818500000,인천광역시,연수구,0,50,4,0,3865,3400,3279,3100,,100,99900,30164,30678,3801
2019-12-31,2818500000,인천광역시,연수구,0,50,4,2,2015,2000,1163,1650,,0.5,2100,282,282,2015
2019-12-31,2818500000,인천광역시,연수구,0,50,4,3,2300,2300,1306,1767,,0.6,2400,286,286,2300
2019-12-31,2818500000,인천광역시,연수구,0,50,4,4,2579,2600,1962,2390,,1.6,2700,717,717,2579
2019-12-31,2818500000,인천광역시,연수구,0,50,4,5,2791,2800,2261,2700,,7.8,2900,3238,3238,2791
2019-12-31,2818500000,인천광역시,연수구,0,50,4,6,3026,3000,2793,3000,,18.8,3200,7259,7259,3026
2019-12-31,2818500000,인천광역시,연수구,0,50,4,7,3391,3400,3021,3300,,20,3600,6862,6862,3391
2019-12-31,2818500000,인천광역시,연수구,0,50,4,8,3892,3900,3160,3600,,17,4400,5103,5103,3892
2019-12-31,2818500000,인천광역시,연수구,0,50,4,9,4986,4900,4009,4500,,16.4,5700,3825,3825,4986
2019-12-31,2818500000,인천광역시,연수구,0,50,4,10,7839,6200,6567,5700,,17.4,99900,2592,2592,7839
2019-12-31,2818500000,인천광역시,연수구,0,60,0,0,3995,3200,3170,2900,233.7,100,99900,30027,30567,3925
2019-12-31,2818500000,인천광역시,연수구,0,60,0,1,1710,1800,1438,0,100,0,1800,21,561,64
2019-12-31,2818500000,인천광역시,연수구,0,60,0,2,2035,2000,1305,1814,119,0.7,2100,425,425,2035
2019-12-31,2818500000,인천광역시,연수구,0,60,0,3,2312,2300,1779,2200,135.2,3,2400,1572,1572,2312
2019-12-31,2818500000,인천광역시,연수구,0,60,0,4,2544,2600,2237,2500,148.8,7.4,2700,3475,3475,2544
2019-12-31,2818500000,인천광역시,연수구,0,60,0,5,2774,2800,2378,2700,162.2,10,2900,4308,4308,2774
2019-12-31,2818500000,인천광역시,연수구,0,60,0,6,3029,3000,2665,3000,177.2,11.5,3200,4552,4552,3029
2019-12-31,2818500000,인천광역시,연수구,0,60,0,7,3365,3400,2768,3200,196.8,12,3600,4286,4286,3365
2019-12-31,2818500000,인천광역시,연수구,0,60,0,8,3926,3900,2966,3674,229.7,13.4,4400,4085,4085,3926
2019-12-31,2818500000,인천광역시,연수구,0,60,0,9,4951,4900,3999,4500,289.6,16.1,5700,3911,3911,4951
2019-12-31,2818500000,인천광역시,연수구,0,60,0,10,9149,7200,6500,5990,535.2,25.9,99900,3392,3392,9149
2019-12-31,2818500000,인천광역시,연수구,0,60,1,0,5572,4200,3215,3546,,100,99900,4588,4588,5572
