시군구명,성별,연령,직업구분,소득분위,평균소득,평균소비,,,,,,,,
부평구,0,30,1,7,2993,41959,,,,,,,,
부평구,0,30,1,8,3357,35510,,,,,,,,
부평구,0,30,1,9,4017,44118,,,,,,,,
부평구,0,30,1,10,7635,76024,,,,,,,,
부평구,0,30,2,0,4155,24545,,,,,,,,
부평구,0,30,2,1,1337,16873,,,,,,,,
부평구,0,30,2,2,1816,17457,,,,,,,,
부평구,0,30,2,3,2071,14603,,,,,,,,
부평구,0,30,2,4,2319,17735,,,,,,,,
부평구,0,30,2,5,2549,16820,,,,,,,,
부평구,0,30,2,6,2772,17936,,,,,,,,
부평구,0,30,2,7,3007,19141,,,,,,,,
부평구,0,30,2,8,3366,20870,,,,,,,,
부평구,0,30,2,9,4101,24467,,,,,,,,
부평구,0,30,2,10,5965,31877,,,,,,,,
부평구,0,30,3,0,2987,20941,,,,,,,,
부평구,0,30,3,1,1387,14077,,,,,,,,
부평구,0,30,3,2,1810,13567,,,,,,,,
부평구,0,30,3,3,2080,16215,,,,,,,,
부평구,0,30,3,4,2315,17556,,,,,,,,
부평구,0,30,3,5,2550,18865,,,,,,,,
부평구,0,30,3,6,2766,20198,,,,,,,,
부평구,0,30,3,7,3003,22203,,,,,,,,
부평구,0,30,3,8,3356,24162,,,,,,,,
부평구,0,30,3,9,4039,27365,,,,,,,,
부평구,0,30,3,10,6734,35158,,,,,,,,
부평구,0,30,4,0,2535,13815,,,,,,,,
부평구,0,30,4,1,1327,10583,,,,,,,,
부평구,0,30,4,2,1857,8802,,,,,,,,
부평구,0,30,4,3,2097,8031,,,,,,,,
부평구,0,30,4,4,2308,9859,,,,,,,,
부평구,0,30,4,5,2536,15080,,,,,,,,
부평구,0,30,4,6,2756,22142,,,,,,,,
부평구,0,30,4,7,2978,26148,,,,,,,,
부평구,0,30,4,8,3338,30516,,,,,,,,
부평구,0,30,4,9,4028,34916,,,,,,,,
부평구,0,30,4,10,9728,33577,,,,,,,,
부평구,0,40,0,0,3446,18862,,,,,,,,
부평구,0,40,0,1,1257,15401,,,,,,,,
부평구,0,40,0,2,1824,20504,,,,,,,,
부평구,0,40,0,3,2084,13676,,,,,,,,
부평구,0,40,0,4,2337,9246,,,,,,,,
부평구,0,40,0,5,2558,8445,,,,,,,,
부평구,0,40,0,6,2757,12176,,,,,,,,
부평구,0,40,0,7,3011,18266,,,,,,,,
부평구,0,40,0,8,3345,22283,,,,,,,,
부평구,0,40,0,9,4063,27461,,,,,,,,
부평구,0,40,0,10,7158,36186,,,,,,,,
부평구,0,40,1,0,4099,31820,,,,,,,,
부평구,0,40,1,1,1242,32202,,,,,,,,
부평구,0,40,1,2,1819,30658,,,,,,,,
부평구,0,40,1,3,2072,25760,,,,,,,,
부평구,0,40,1,4,2329,23445,,,,,,,,
부평구,0,40,1,5,2555,20661,,,,,,,,
부평구,0,40,1,6,2788,20067,,,,,,,,
부평구,0,40,1,7,3014,19437,,,,,,,,
부평구,0,40,1,8,3349,22281,,,,,,,,
부평구,0,40,1,9,4005,34793,,,,,,,,
부평구,0,40,1,10,9169,62724,,,,,,,,
부평구,0,40,2,0,5695,25508,,,,,,,,
부평구,0,40,2,1,1275,22645,,,,,,,,
부평구,0,40,2,2,1767,22984,,,,,,,,
부평구,0,40,2,3,2059,18616,,,,,,,,
부평구,0,40,2,4,2333,18326,,,,,,,,
부평구,0,40,2,5,2550,16806,,,,,,,,
부평구,0,40,2,6,2783,15689,,,,,,,,
부평구,0,40,2,7,3014,23173,,,,,,,,
부평구,0,40,2,8,3408,19033,,,,,,,,
부평구,0,40,2,9,4186,17625,,,,,,,,
부평구,0,40,2,10,6749,28732,,,,,,,,
부평구,0,40,3,0,3836,21912,,,,,,,,
부평구,0,40,3,1,1253,23552,,,,,,,,
부평구,0,40,3,2,1818,21605,,,,,,,,
부평구,0,40,3,3,2083,15941,,,,,,,,
부평구,0,40,3,4,2331,11955,,,,,,,,
부평구,0,40,3,5,2552,13043,,,,,,,,
부평구,0,40,3,6,2765,13959,,,,,,,,
부평구,0,40,3,7,3008,16831,,,,,,,,
부평구,0,40,3,8,3372,19534,,,,,,,,
부평구,0,40,3,9,4076,23575,,,,,,,,
부평구,0,40,3,10,6357,32291,,,,,,,,
부평구,0,40,4,0,2962,13949,,,,,,,,
부평구,0,40,4,1,1265,9990,,,,,,,,
부평구,0,40,4,2,1835,16286,,,,,,,,
부평구,0,40,4,3,2086,11106,,,,,,,,
부평구,0,40,4,4,2339,7756,,,,,,,,
부평구,0,40,4,5,2559,7259,,,,,,,,
부평구,0,40,4,6,2753,11086,,,,,,,,
부평구,0,40,4,7,3012,18607,,,,,,,,
부평구,0,40,4,8,3322,25071,,,,,,,,
부평구,0,40,4,9,4054,32577,,,,,,,,
부평구,0,40,4,10,8810,35201,,,,,,,,
부평구,0,50,0,0,3480,15159,,,,,,,,
부평구,0,50,0,1,1248,12717,,,,,,,,
부평구,0,50,0,2,1824,15764,,,,,,,,
부평구,0,50,0,3,2083,11417,,,,,,,,
부평구,0,50,0,4,2338,7662,,,,,,,,
부평구,0,50,0,5,2559,7020,,,,,,,,
부평구,0,50,0,6,2753,9677,,,,,,,,
부평구,0,50,0,7,3016,13781,,,,,,,,
부평구,0,50,0,8,3335,16694,,,,,,,,
부평구,0,50,0,9,4051,22783,,,,,,,,
부평구,0,50,0,10,7668,31483,,,,,,,,
부평구,0,50,1,0,4139,26617,,,,,,,,
부평구,0,50,1,1,1227,24719,,,,,,,,
부평구,0,50,1,2,1813,27074,,,,,,,,
부평구,0,50,1,3,2075,19472,,,,,,,,
부평구,0,50,1,4,2325,18942,,,,,,,,
부평구,0,50,1,5,2548,18106,,,,,,,,
부평구,0,50,1,6,2783,18349,,,,,,,,
부평구,0,50,1,7,3020,17239,,,,,,,,
부평구,0,50,1,8,3351,16819,,,,,,,,
부평구,0,50,1,9,4002,28581,,,,,,,,
부평구,0,50,1,10,8586,51746,,,,,,,,
부평구,0,50,2,0,6976,22249,,,,,,,,
부평구,0,50,2,1,1248,23191,,,,,,,,
부평구,0,50,2,2,1845,22664,,,,,,,,
부평구,0,50,2,3,2067,19854,,,,,,,,
부평구,0,50,2,4,2357,18150,,,,,,,,
부평구,0,50,2,5,2545,23502,,,,,,,,
부평구,0,50,2,6,2764,26232,,,,,,,,
부평구,0,50,2,7,3006,21385,,,,,,,,
부평구,0,50,2,8,3388,12958,,,,,,,,
부평구,0,50,2,9,4214,14411,,,,,,,,
부평구,0,50,2,10,8280,24187,,,,,,,,
부평구,0,50,3,0,4336,18340,,,,,,,,
부평구,0,50,3,1,1251,17224,,,,,,,,
부평구,0,50,3,2,1800,16311,,,,,,,,
부평구,0,50,3,3,2074,17905,,,,,,,,
부평구,0,50,3,4,2336,11518,,,,,,,,
부평구,0,50,3,5,2561,10086,,,,,,,,
부평구,0,50,3,6,2771,11864,,,,,,,,
부평구,0,50,3,7,3005,11478,,,,,,,,
부평구,0,50,3,8,3370,13736,,,,,,,,
부평구,0,50,3,9,4073,17415,,,,,,,,
부평구,0,50,3,10,7064,27123,,,,,,,,
부평구,0,50,4,0,2914,10937,,,,,,,,
부평구,0,50,4,1,1254,9052,,,,,,,,
부평구,0,50,4,2,1839,12496,,,,,,,,
부평구,0,50,4,3,2085,9405,,,,,,,,
부평구,0,50,4,4,2339,6803,,,,,,,,
부평구,0,50,4,5,2560,6506,,,,,,,,
부평구,0,50,4,6,2750,8903,,,,,,,,
부평구,0,50,4,7,3018,13532,,,,,,,,
부평구,0,50,4,8,3310,18485,,,,,,,,
부평구,0,50,4,9,4050,26323,,,,,,,,
부평구,0,50,4,10,8325,27238,,,,,,,,
부평구,0,60,0,0,2833,10218,,,,,,,,
부평구,0,60,0,1,1293,8620,,,,,,,,
부평구,0,60,0,2,1846,6217,,,,,,,,
부평구,0,60,0,3,2092,5716,,,,,,,,
부평구,0,60,0,4,2309,6391,,,,,,,,
부평구,0,60,0,5,2548,7943,,,,,,,,
부평구,0,60,0,6,2764,10608,,,,,,,,
부평구,0,60,0,7,2998,14349,,,,,,,,
부평구,0,60,0,8,3336,14808,,,,,,,,
부평구,0,60,0,9,4096,19902,,,,,,,,
부평구,0,60,0,10,9080,29636,,,,,,,,
부평구,0,60,1,0,3891,19418,,,,,,,,
부평구,0,60,1,1,1227,16421,,,,,,,,
부평구,0,60,1,2,1840,17616,,,,,,,,
부평구,0,60,1,3,2075,12245,,,,,,,,
부평구,0,60,1,4,2327,15836,,,,,,,,
부평구,0,60,1,5,2567,12800,,,,,,,,
부평구,0,60,1,6,2792,11317,,,,,,,,
부평구,0,60,1,7,3014,13219,,,,,,,,
부평구,0,60,1,8,3329,14405,,,,,,,,
부평구,0,60,1,9,4001,23514,,,,,,,,
부평구,0,60,1,10,9296,42865,,,,,,,,
부평구,0,60,2,0,4802,13487,,,,,,,,
부평구,0,60,2,1,,,,,,,,,,
부평구,0,60,2,2,1860,7818,,,,,,,,
부평구,0,60,2,3,,,,,,,,,,
부평구,0,60,2,4,,,,,,,,,,
부평구,0,60,2,5,,,,,,,,,,
부평구,0,60,2,6,2792,19780,,,,,,,,
부평구,0,60,2,7,3018,7797,,,,,,,,
부평구,0,60,2,8,3339,9899,,,,,,,,
부평구,0,60,2,9,4064,13084,,,,,,,,
부평구,0,60,2,10,6674,15898,,,,,,,,
부평구,0,60,3,0,3654,12852,,,,,,,,
부평구,0,60,3,1,1284,12357,,,,,,,,
부평구,0,60,3,2,1827,8797,,,,,,,,
부평구,0,60,3,3,2074,8553,,,,,,,,
부평구,0,60,3,4,2320,7629,,,,,,,,
부평구,0,60,3,5,2552,9118,,,,,,,,
부평구,0,60,3,6,2771,10824,,,,,,,,
부평구,0,60,3,7,3006,11248,,,,,,,,
부평구,0,60,3,8,3359,12093,,,,,,,,
부평구,0,60,3,9,4100,14980,,,,,,,,
부평구,0,60,3,10,9509,24366,,,,,,,,
부평구,0,60,4,0,2515,8123,,,,,,,,
부평구,0,60,4,1,1310,6861,,,,,,,,
부평구,0,60,4,2,1848,5497,,,,,,,,
부평구,0,60,4,3,2094,5401,,,,,,,,
부평구,0,60,4,4,2307,6064,,,,,,,,
부평구,0,60,4,5,2546,7570,,,,,,,,
부평구,0,60,4,6,2760,10369,,,,,,,,
부평구,0,60,4,7,2990,16138,,,,,,,,
부평구,0,60,4,8,3330,18121,,,,,,,,
부평구,0,60,4,9,4173,22885,,,,,,,,
부평구,0,60,4,10,8950,23916,,,,,,,,
부평구,0,70,0,0,2310,6493,,,,,,,,
부평구,0,70,0,1,1358,5801,,,,,,,,
부평구,0,70,0,2,1865,4220,,,,,,,,
부평구,0,70,0,3,2036,5139,,,,,,,,
부평구,0,70,0,4,2302,6486,,,,,,,,
부평구,0,70,0,5,2551,6761,,,,,,,,
부평구,0,70,0,6,2746,10426,,,,,,,,
부평구,0,70,0,7,3015,11383,,,,,,,,
부평구,0,70,0,8,3349,13542,,,,,,,,
부평구,0,70,0,9,4142,19798,,,,,,,,
부평구,0,70,0,10,12615,30259,,,,,,,,
부평구,0,70,1,0,3212,17075,,,,,,,,
부평구,0,70,1,1,1183,12593,,,,,,,,
부평구,0,70,1,2,1933,12371,,,,,,,,
부평구,0,70,1,3,2007,11597,,,,,,,,
부평구,0,70,1,4,2315,6290,,,,,,,,
부평구,0,70,1,5,2582,11047,,,,,,,,
부평구,0,70,1,6,2756,13423,,,,,,,,
부평구,0,70,1,7,3027,9650,,,,,,,,
부평구,0,70,1,8,3370,13672,,,,,,,,
부평구,0,70,1,9,4060,30506,,,,,,,,
부평구,0,70,1,10,7761,46390,,,,,,,,
부평구,0,70,2,0,3559,7531,,,,,,,,
부평구,0,70,2,1,,,,,,,,,,
부평구,0,70,2,2,,,,,,,,,,
부평구,0,70,2,3,,,,,,,,,,
부평구,0,70,2,5,,,,,,,,,,
부평구,0,70,2,7,,,,,,,,,,
부평구,0,70,2,9,,,,,,,,,,
부평구,0,70,2,10,,,,,,,,,,
부평구,0,70,3,0,2503,9227,,,,,,,,
부평구,0,70,3,1,1367,8642,,,,,,,,
부평구,0,70,3,2,1830,5959,,,,,,,,
부평구,0,70,3,3,2031,9050,,,,,,,,
부평구,0,70,3,4,2302,10458,,,,,,,,
부평구,0,70,3,5,2548,7903,,,,,,,,
부평구,0,70,3,6,2762,7976,,,,,,,,
부평구,0,70,3,7,2998,9664,,,,,,,,
부평구,0,70,3,8,3373,9925,,,,,,,,
부평구,0,70,3,9,4048,13775,,,,,,,,
부평구,0,70,3,10,5856,16437,,,,,,,,
부평구,0,70,4,0,2240,5434,,,,,,,,
부평구,0,70,4,1,1367,5217,,,,,,,,
부평구,0,70,4,2,1865,4001,,,,,,,,
부평구,0,70,4,3,2037,4802,,,,,,,,
부평구,0,70,4,4,2302,6248,,,,,,,,
부평구,0,70,4,5,2550,6211,,,,,,,,
부평구,0,70,4,6,2743,9925,,,,,,,,
부평구,0,70,4,7,3012,14861,,,,,,,,
부평구,0,70,4,8,3311,17084,,,,,,,,
부평구,0,70,4,9,4245,16066,,,,,,,,
부평구,0,70,4,10,21264,21120,,,,,,,,
부평구,0,80,0,0,1543,4483,,,,,,,,
부평구,0,80,0,1,1494,4285,,,,,,,,
부평구,0,80,0,2,1887,7470,,,,,,,,
부평구,0,80,0,3,2007,5224,,,,,,,,
부평구,0,80,0,4,,,,,,,,,,
부평구,0,80,0,5,,,,,,,,,,
부평구,0,80,0,6,,,,,,,,,,
부평구,0,80,0,7,3010,5175,,,,,,,,
부평구,0,80,0,8,,,,,,,,,,
부평구,0,80,0,9,,,,,,,,,,
부평구,0,80,0,10,7118,13703,,,,,,,,
부평구,0,80,1,0,2009,8233,,,,,,,,
부평구,0,80,1,1,1491,7963,,,,,,,,
부평구,0,80,1,3,,,,,,,,,,
부평구,0,80,1,5,,,,,,,,,,
부평구,0,80,1,6,,,,,,,,,,
부평구,0,80,1,9,,,,,,,,,,
부평구,0,80,1,10,,,,,,,,,,
부평구,0,80,3,0,1654,9102,,,,,,,,
부평구,0,80,3,1,1493,8376,,,,,,,,
부평구,0,80,3,3,,,,,,,,,,
부평구,0,80,3,9,,,,,,,,,,
부평구,0,80,3,10,,,,,,,,,,
부평구,0,80,4,0,1529,4196,,,,,,,,
부평구,0,80,4,1,1494,4041,,,,,,,,
부평구,0,80,4,2,1887,7470,,,,,,,,
부평구,0,80,4,3,2006,4763,,,,,,,,
부평구,0,80,4,4,,,,,,,,,,
부평구,0,80,4,5,,,,,,,,,,
부평구,0,80,4,7,3010,5175,,,,,,,,
부평구,0,80,4,8,,,,,,,,,,
부평구,0,80,4,9,,,,,,,,,,
부평구,0,80,4,10,,,,,,,,,,
부평구,0,90,0,0,,3011,,,,,,,,
부평구,0,90,0,1,,3011,,,,,,,,
부평구,0,90,4,0,,3011,,,,,,,,
부평구,0,90,4,1,,3011,,,,,,,,
부평구,1,0,0,0,3107,15159,,,,,,,,
부평구,1,0,0,1,1399,8119,,,,,,,,
부평구,1,0,0,2,1814,6436,,,,,,,,
부평구,1,0,0,3,2078,9627,,,,,,,,
부평구,1,0,0,4,2317,10268,,,,,,,,
부평구,1,0,0,5,2552,10096,,,,,,,,
부평구,1,0,0,6,2760,13444,,,,,,,,
부평구,1,0,0,7,3010,17306,,,,,,,,
부평구,1,0,0,8,3348,20188,,,,,,,,
부평구,1,0,0,9,4065,25314,,,,,,,,
부평구,1,0,0,10,7458,33927,,,,,,,,
부평구,1,0,1,0,4133,29417,,,,,,,,
부평구,1,0,1,1,1257,25657,,,,,,,,
부평구,1,0,1,2,1820,25084,,,,,,,,
부평구,1,0,1,3,2074,18897,,,,,,,,
부평구,1,0,1,4,2319,21266,,,,,,,,
부평구,1,0,1,5,2547,17500,,,,,,,,
부평구,1,0,1,6,2781,18671,,,,,,,,
부평구,1,0,1,7,3015,20487,,,,,,,,
부평구,1,0,1,8,3354,19981,,,,,,,,
부평구,1,0,1,9,4019,31242,,,,,,,,
부평구,1,0,1,10,9088,58044,,,,,,,,
부평구,1,0,2,0,5274,24159,,,,,,,,
부평구,1,0,2,1,1305,13646,,,,,,,,
부평구,1,0,2,2,1811,13300,,,,,,,,
부평구,1,0,2,3,2078,15390,,,,,,,,
부평구,1,0,2,4,2322,16390,,,,,,,,
부평구,1,0,2,5,2555,15843,,,,,,,,
부평구,1,0,2,6,2763,16904,,,,,,,,
부평구,1,0,2,7,3012,20218,,,,,,,,
부평구,1,0,2,8,3365,19383,,,,,,,,
부평구,1,0,2,9,4118,21958,,,,,,,,
부평구,1,0,2,10,7210,28866,,,,,,,,
부평구,1,0,3,0,3696,19885,,,,,,,,
부평구,1,0,3,1,1336,12589,,,,,,,,
부평구,1,0,3,2,1805,13001,,,,,,,,
부평구,1,0,3,3,2077,14940,,,,,,,,
부평구,1,0,3,4,2320,14766,,,,,,,,
부평구,1,0,3,5,2551,14920,,,,,,,,
부평구,1,0,3,6,2765,16688,,,,,,,,
부평구,1,0,3,7,3007,17429,,,,,,,,
부평구,1,0,3,8,3367,19239,,,,,,,,
부평구,1,0,3,9,4076,22241,,,,,,,,
부평구,1,0,3,10,6930,29751,,,,,,,,
부평구,1,0,4,0,2525,9687,,,,,,,,
부평구,1,0,4,1,1451,5346,,,,,,,,
부평구,1,0,4,2,1816,5072,,,,,,,,
부평구,1,0,4,3,2079,7496,,,,,,,,
부평구,1,0,4,4,2316,8286,,,,,,,,
부평구,1,0,4,5,2552,8230,,,,,,,,
부평구,1,0,4,6,2756,11259,,,,,,,,
부평구,1,0,4,7,3010,15793,,,,,,,,
부평구,1,0,4,8,3326,21582,,,,,,,,
부평구,1,0,4,9,4065,28267,,,,,,,,
부평구,1,0,4,10,7997,28981,,,,,,,,
부평구,1,15,0,0,1777,1870,,,,,,,,
부평구,1,15,0,1,1503,1171,,,,,,,,
부평구,1,15,0,2,1796,2388,,,,,,,,
부평구,1,15,0,3,2065,5738,,,,,,,,
부평구,1,15,0,4,2288,4155,,,,,,,,
부평구,1,15,0,5,2507,8841,,,,,,,,
부평구,1,15,0,6,,,,,,,,,,
부평구,1,15,0,7,,,,,,,,,,
부평구,1,15,0,8,,,,,,,,,,
부평구,1,15,0,10,,,,,,,,,,
부평구,1,15,1,0,,,,,,,,,,
부평구,1,15,1,5,,,,,,,,,,
부평구,1,15,2,0,,,,,,,,,,
부평구,1,15,2,1,,,,,,,,,,
부평구,1,15,2,2,,,,,,,,,,
부평구,1,15,2,8,,,,,,,,,,
부평구,1,15,3,0,1736,3351,,,,,,,,
부평구,1,15,3,1,1450,2906,,,,,,,,
부평구,1,15,3,2,1737,2802,,,,,,,,
부평구,1,15,3,3,,,,,,,,,,
부평구,1,15,3,4,,,,,,,,,,
부평구,1,15,3,5,,,,,,,,,,
부평구,1,15,3,6,,,,,,,,,,
부평구,1,15,3,7,,,,,,,,,,
부평구,1,15,3,8,,,,,,,,,,
부평구,1,15,4,0,1777,1839,,,,,,,,
부평구,1,15,4,1,1507,1145,,,,,,,,
부평구,1,15,4,2,1798,2382,,,,,,,,
부평구,1,15,4,3,2068,6284,,,,,,,,
부평구,1,15,4,4,2287,4059,,,,,,,,
부평구,1,15,4,5,,,,,,,,,,
부평구,1,15,4,10,,,,,,,,,,
부평구,1,20,0,0,1979,8933,,,,,,,,
부평구,1,20,0,1,1453,6370,,,,,,,,
부평구,1,20,0,2,1808,5700,,,,,,,,
부평구,1,20,0,3,2072,12526,,,,,,,,
부평구,1,20,0,4,2296,17665,,,,,,,,
부평구,1,20,0,5,2539,18500,,,,,,,,
부평구,1,20,0,6,2765,22112,,,,,,,,
부평구,1,20,0,7,3004,23591,,,,,,,,
부평구,1,20,0,8,3362,23759,,,,,,,,
부평구,1,20,0,9,3996,28205,,,,,,,,
부평구,1,20,0,10,10694,46764,,,,,,,,
부평구,1,20,1,0,2873,25936,,,,,,,,
부평구,1,20,1,1,1326,19379,,,,,,,,
부평구,1,20,1,2,1810,25238,,,,,,,,
부평구,1,20,1,3,2111,16058,,,,,,,,
부평구,1,20,1,4,2303,26245,,,,,,,,
부평구,1,20,1,5,2529,14512,,,,,,,,
부평구,1,20,1,6,2770,27607,,,,,,,,
부평구,1,20,1,7,3008,30671,,,,,,,,
부평구,1,20,1,8,3354,39385,,,,,,,,
부평구,1,20,1,9,3975,42190,,,,,,,,
부평구,1,20,1,10,6723,64038,,,,,,,,
부평구,1,20,2,0,3113,18683,,,,,,,,
부평구,1,20,2,1,1319,11420,,,,,,,,
부평구,1,20,2,2,1808,10326,,,,,,,,
부평구,1,20,2,3,2096,14538,,,,,,,,
부평구,1,20,2,4,2318,15172,,,,,,,,
부평구,1,20,2,5,2553,15201,,,,,,,,
