cus_tpc,ag_cnm,sex_dsc,jobnm,waa_provnm,gen_cwnm,sal_gugan,sum_sal,nps_am,mil_am,tp_am,geps_am,rvgtp_bac,rvgtp_bcsr_isrfe_aam,dffm_bac,ts_bac,be_bac,dffm_bcsr_isrfe_aam,frnd_bac,hh_am,gagye_am,dambo_am,gagye_ovd,dambo_ovd,jutaek_bac,sinyoung_bac,gita_bac,ejubi_bac,jungdogem_bac,jangem_bac,jutaekdambo_bac,jensaejagem_bac,jutaekgita_bac,woorsy_bac,gitasiny_bac,gitadambo_bac,jutaek_ovd,sinyoung_ovd,gita_ovd,ejubi_ovd,jungdogem_ovd,jangem_ovd,jutaekdambo_ovd,jensaejagem_ovd,jutaekgita_ovd,woorsy_ovd,gitasiny_ovd,gitadambo_ovd,ccd_us_cn,crdsel_us_cn,ocepay_us_cn,dome_ocepay_us_cn,fr_ocepay_us_cn,ist_us_cn,nint_ist_us_cn,chsv_us_cn,cdln_us_cn,chk_cd_us_cn,chk_cd_ocepay_us_cn,dome_chk_cd_ocepay_us_cn,fr_chk_cd_ocepay_us_cn,ltpy_traf_us_cn,hips_us_cn,msf_cd_us_am,fam_cd_us_am,ccd_us_am,crdsel_us_am,ocepay_us_am,dome_ocepay_us_am,fr_ocepay_us_am,ist_us_am,nint_ist_us_am,chsv_us_am,cdln_us_am,chk_cd_us_am,chk_cd_ocepay_us_am,dome_chk_cd_ocepay_us_am,fr_chk_cd_ocepay_us_am,ltpy_traf_us_am,hips_us_am
1,30대,1,군인/군무원,대전,동구,200만원미만,22020.099,6201.463415,0,0,0,759467.4462,20516.49928,93256.81492,34480.90387,5853.119082,0,548596.67,601160.4161,547906.868,485563.8121,0,0,449641.3199,62343.05595,35922.49211,0,0,265997.1306,0,183644.1894,0,33098.9957,29244.06026,35922.49211,0,0,0,0,0,0,0,0,0,0,0,0,0.779172641,0.775585838,0.768651362,0.619918699,0.003825921,0.006934484,0.006217122,0.003467238,0.00011956,3.558943083,3.558943083,3.545432798,0.013510281,0.036107123,0.065160207,91840.23769,0,22005.36346,19960.88714,16082.96724,13462.31205,84.525347,3877.919895,3216.757771,1805.356289,239.120038,70119.99259,70119.99259,69228.04077,891.951817,263.886896,358.252033
1,30대,2,소방공무원,서울,강북구,300만원미만,2638832,0,0,0,0,300000,0,0,0,0,0,593817,300000,234639529,200000000,0,0,200000000,34639529,0,0,0,0,0,200000000,0,0,34639529,0,0,0,0,0,0,0,0,0,0,0,0,0,65.25,65.25,64.833333,7.666667,0,0.416667,0.416667,0,0,5.916667,5.916667,5.916667,0,1.75,0,2067000.083,0,1848493.25,1848493.25,1724386.083,345217.1667,0,124107.1667,124107.1667,0,0,218506.8333,218506.8333,218506.8333,0,14023.33333,0
1,60대,1,회사원,전남,여수시,400만원미만,3452424.613,3187600.5,0,491548.5,2491213.25,1392500,107500,1336652.388,5337981.875,1082540.175,1375000,9959633.588,755875,4027478.138,1233232.5,0,0,1233232.5,2794245.638,0,0,233982.5,0,999250,0,0,450000,2344245.638,0,0,0,0,0,0,0,0,0,0,0,0,0,9.783333363,9.725000013,9.2864583,9.1708333,0,0.43854165,0.369791663,0.055208338,0.003125,6.330208325,6.330208325,6.316666663,0.013541663,0.166666663,0.053125,655991.9479,10122.48333,445838.2688,407109.1021,294480.1531,289509.4448,0,112628.949,85381.71146,19041.66667,19687.5,220276.1625,220276.1625,219623.7688,652.39375,1362.78125,355.958333
1,60대,1,기타직업군,경북,성주군,200만원미만,129726.5695,646859.3377,0,0,982307.0861,571961.7351,94039.7351,1292924.093,673233.1656,993.377483,397350.9934,3046086.04,392268.4106,2172185.894,1638550.411,0,0,1470728.477,533635.4834,167821.9338,526490.0662,0,0,944238.4106,0,0,60596.02649,473039.457,167821.9338,0,0,0,0,0,0,0,0,0,0,0,0,4.486203093,4.44426049,4.354304636,4.348233993,0.000551874,0.089955848,0.078918331,0.039735099,0.002207497,3.138520967,3.138520967,3.128035311,0.010485656,0.115894053,0.326710801,288461.4211,0,191702.2152,149858.9481,126757.3311,126555.0828,20.151214,23101.617,16750.51325,17560.7064,24282.56071,100070.9327,100070.9327,92973.69095,7097.241722,998.962472,2549.15011
1,40대,1,회사원,충북,충주시,400만원미만,3463233.969,8482.204724,0,0,0,771811.0236,0,479846.1496,2519489.693,97970.77165,0,5174487.157,513937.0079,11225926.57,4540453.961,0,0,4491481.835,6685472.606,48972.12598,0,0,1679434.591,1418346.457,1393700.787,0,858188.9764,5827283.63,48972.12598,0,0,0,0,0,0,0,0,0,0,0,0,6.334645646,6.296587906,6.01771652,4.361548543,0.053149598,0.278871386,0.236876646,0.028215213,0.009842512,11.2440945,11.2440945,11.23818899,0.005905512,0.012467181,0.075459315,581981.1923,0,330368.6234,252914.5551,197491.8845,160892.0394,1415.484252,55422.6706,43551.94226,51666.66667,25787.40158,251612.5689,251612.5689,251244.1253,368.44357,58.116798,645.387139
1,60대,1,회사원,경기,여주시,200만원미만,60459.24066,821766.8897,40469.19201,0,60693.11034,670145.6412,82969.93918,760732.7628,4033905.34,337055.3797,86880.97307,3298927.448,397798.3493,2591393.889,2216800.386,80714.7281,560.2076,1523529.159,374593.503,693271.2268,0,30842.74544,253927.1955,1206963.197,23457.86273,8338.158123,80154.52042,294438.9826,693271.2268,560.207646,80154.52042,0,0,0,0,560.207646,0,0,80154.52042,0,0,5.439979732,5.406096151,5.266796979,4.871488554,0.001592818,0.139299156,0.120764544,0.030553141,0.003330434,3.460758762,3.460758762,3.446930209,0.013828555,0.103171147,0.224514909,373260.285,2403.488488,264740.7018,220373.4849,175877.5879,159534.893,284.462352,44495.89697,35418.98805,26607.298,17759.91891,116359.0237,116359.0237,113557.5272,2801.496525,1046.60585,1259.938459
1,40대,2,교사,인천,동구,200만원미만,195382.1364,0,0,0,0,3203864.091,0,0,272166.8182,0,0,1132746.773,201227.2727,9764047.046,8946061.136,0,0,8946061.136,817985.9091,0,0,7690909.091,0,1255152.045,0,0,591818.1818,226167.7273,0,0,0,0,0,0,0,0,0,0,0,0,0,8.090909136,8.090909136,8.041666727,6.867424318,0.056818136,0.049242409,0.049242409,0,0,0.704545455,0.704545455,0.704545455,0,0.231060636,0,252063.0265,0,236701,236701,231085.6439,198469.3561,1820.189394,5615.356061,5615.356061,0,0,15362.02652,15362.02652,15362.02652,0,2376.325758,0
1,30대,2,전문직,부산,영도구,500만원이상,7866802.5,0,0,5000000,0,1000000,0,0,449962.1667,8742,0,31421856.5,1000000,30791463.83,0,0,0,0,30791463.83,0,0,0,0,0,0,0,16666666.67,14124797.17,0,0,0,0,0,0,0,0,0,0,0,0,0,2.666666667,2.666666667,2.666666667,2.666666667,0,0,0,0,0,7.888888833,7.888888833,7.888888833,0,0.0694445,0,392163,0,264850.625,264850.625,264850.625,264850.625,0,0,0,0,0,127312.375,127312.375,127312.375,0,113.888889,0
1,50대,2,전문직,서울,강동구,300만원미만,2318466.125,0,0,0,0,4782500,0,6250000,1240000,0,0,1811307.875,1795000,47764529.63,40051250,0,0,40051250,7713279.625,0,0,0,0,0,40051250,0,0,7713279.625,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3229165,16.3229165,16.15625013,16.15625013,0,0.166666625,0.166666625,0,0,2.572916625,2.572916625,2.572916625,0,1.09375,1.260416625,448396.7292,0,373983.9479,373983.9479,342184.6667,342184.6667,0,31799.28125,31799.28125,0,0,74412.78125,74412.78125,74412.78125,0,16833.33333,1895.3125
1,30대,1,회사원,충남,서천군,400만원미만,3445652.897,35923.33333,0,0,0,2092051.282,146664.3846,1897435.897,2020709.718,390489.0513,512820.5128,6597520.179,2076410.256,22961929.67,10798886.9,0,0,7377991.282,12163042.77,3420895.615,0,0,0,5788247.692,1589743.59,0,3410256.41,8752786.359,3420895.615,0,0,0,0,0,0,0,0,0,0,0,0,10.89957262,10.88461536,10.78632477,7.931623897,0.074786308,0.098290538,0.079059795,0.014957231,0,15.83760685,15.83760685,15.77136751,0.066239308,0.138888846,0.435897436,869067.4038,0,506454.3098,504424.3953,456762.3227,381313.4786,5146.209402,47662.07265,40351.30342,2029.91453,0,362613.094,362613.094,360023.9209,2589.173077,596.816239,3404.316239
1,50대,2,개인사업자,광주,북구,300만원미만,2306408.286,39371.42857,0,0,0,4409987.143,0,0,0,0,0,1488169.286,1882857.143,7092660.571,900000,0,0,0,6192660.571,900000,0,0,0,0,0,0,0,6192660.571,900000,0,0,0,0,0,0,0,0,0,0,0,0,4.071428429,4.059523714,3.940476286,3.940476286,0,0.119047571,0.119047571,0,0.011904714,5.999999857,5.999999857,5.999999857,0,0.035714286,0,498593.4881,0,340081.5833,244843.4881,191828.9643,191828.9643,0,53014.52381,53014.52381,0,95238.09524,158511.9048,158511.9048,158511.9048,0,295.238095,0
1,50대,1,농축임어업인,경기,의정부시,200만원미만,13126.38206,38462.12625,0,0,0,393024.8505,0,0,34358.13954,86889.14618,0,3047595.289,369171.0299,1457028.704,1364327.093,0,0,785851.3953,92701.6113,578475.6977,0,505980.0664,0,279871.3289,0,0,0,92701.6113,578475.6977,0,0,0,0,0,0,0,0,0,0,0,0,4.826135096,4.811738645,4.717884827,4.604651159,0.011904767,0.093853811,0.079457355,0.013565884,0.000830561,6.430232555,6.430232555,6.426910296,0.003322256,0.116832787,0.317552598,402362.0864,1745.537929,230263.1703,208341.7971,178146.157,169575.5011,572.256645,30195.64009,25654.2309,13698.78184,8222.591362,187092.4668,187092.4668,186889.0399,203.42691,1007.032115,2009.604097
3,50대,1,개인사업자,경기,화성시,500만원이상,8763954.028,270607.3239,0,274647.8873,2255379.155,3152253.521,7614902.056,35385531.38,13528939.1,3577124.197,4296103.944,23275347.77,2276901.408,72543748.65,62638199.86,0,0,31046650.56,9905548.789,31591549.3,0,0,25239436.62,3779044.93,2028169.014,0,3577464.789,6328084,31591549.3,0,0,0,0,0,0,0,0,0,0,0,0,18.17957749,18.15023475,17.95187793,17.17957745,0.231220648,0.198356761,0.190140803,0.025821592,0.003521127,5.403755859,5.403755859,5.361502338,0.042253521,0.384976535,1.071596254,814578.6737,16193.3439,817031.8192,769414.4484,693384.4284,665340.7406,7752.396714,76030.01995,66159.56221,18274.64789,29342.72301,193524.7195,193524.7195,191202.7535,2321.965962,4225.539906,6485.023474
1,40대,1,교사,경남,합천군,200만원미만,863763.6667,0,0,0,0,7833333.333,3666666.667,0,0,32272.33333,0,769889.6667,4710000,14466666.67,0,0,0,0,14466666.67,0,0,0,0,0,0,0,14466666.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.527777667,1.416666667,1.055555667,1.055555667,0,0.361111,0.361111,0.111111,0,2.555555667,2.555555667,2.555555667,0,0,0,478182.7778,0,351515.2778,87626.38889,44416.66667,44416.66667,0,43209.72222,43209.72222,263888.8889,0,126667.5,126667.5,126667.5,0,0,0
1,40대,1,일반공무원,전북,군산시,500만원미만,4370112.552,97920,0,0,0,3145874.476,515238.0952,1413539.733,227523.8095,175533.2571,0,5969560.01,2244445.905,36955227.08,10097821.82,0,0,9062583.724,26857405.26,1035238.095,0,0,3677345.629,4166190.476,1219047.619,0,16379711.35,10477693.9,1035238.095,0,0,0,0,0,0,0,0,0,0,0,0,8.731746048,8.701587314,8.606349229,8.534920648,0.04682539,0.095238086,0.095238086,0.029365076,0.000793648,9.20634919,9.20634919,9.20634919,0,0.115873,0.199206333,557047.0611,4769.757143,335514.4183,278784.2595,254569.419,251735.3913,2023.964286,24214.84048,24214.84048,36095.2381,20634.92064,226302.4,226302.4,226302.4,0,880.793651,1410.555556
3,30대,1,개인사업자,전북,군산시,300만원미만,2244030.692,0,0,0,0,3286153.846,0,0,0,0,0,921096.6923,516923.0769,6920237.923,0,0,0,0,6920237.923,0,0,0,0,0,0,0,0,6920237.923,0,0,0,0,0,0,0,0,0,0,0,0,0,5.576923,5.570512692,5.384615385,5.384615385,0,0.185897385,0.102564077,0.006410231,0,8.461538462,8.461538462,8.461538462,0,0.083333308,0.064102538,335250.0705,0,204759.5897,204118.5641,140346.1154,140346.1154,0,63772.44872,34459.16667,641.025641,0,228719.0064,228719.0064,228719.0064,0,605.961538,1483.333333
3,40대,1,개인사업자,충북,영동군,200만원미만,37402.80381,196367.4857,0,0,0,1002165.752,286653.3333,1596379.554,259724.7733,731386.2686,877.714286,6665172.221,522889.5619,3145916.202,2798669.579,0,0,2032800,347246.6229,765869.579,0,0,1361219.048,413523.8095,243809.5238,14247.61905,0,347246.6229,765869.579,0,0,0,0,0,0,0,0,0,0,0,0,6.745714282,6.727619046,6.594126977,6.290634914,0.003333333,0.133492063,0.117619046,0.016984126,0.00111111,4.143492061,4.143492061,4.138730156,0.004761905,0.03301587,0.196031745,390230.5854,0,348580.5608,321412.3068,253597.9519,242748.9446,589.506984,67814.35492,54082.57762,16390.47619,10777.77778,163187.2024,163187.2024,162934.5027,252.699683,312.74127,1809.91746
1,30대,2,교직원,인천,미추홀구,200만원미만,161242.0952,9974.444444,0,247619.0476,0,669365.0794,1040476.19,0,570586.3492,0,0,1016825,378095.2381,32818799.54,30508470.78,0,0,22702915.22,2310328.762,7805555.556,1176190.476,8958507.937,0,7996788.238,2349206.349,2222222.222,0,2310328.762,7805555.556,0,0,0,0,0,0,0,0,0,0,0,0,6.798941794,6.792328032,6.624338603,5.850529095,0.009259254,0.167989381,0.160052873,0.006613746,0,2.026455048,2.026455048,2.025132302,0.001322746,0.160052905,0.203703698,315194.6574,0,263749.7235,262426.9722,168895.0714,152775.1098,701.94709,93531.90079,91548.07143,1322.751323,0,51444.93386,51444.93386,51421.31217,23.621693,1943.399471,934.880952
1,50대,1,농축임어업인,서울,은평구,200만원미만,5869.776398,57076.77019,0,0,0,247279.5031,54037.26708,142714.2857,26210.86957,0,0,1744543.043,221552.795,534531.441,522109.0807,0,0,392295.4161,12422.36025,129813.6646,0,0,392295.4161,0,0,0,0,12422.36025,129813.6646,0,0,0,0,0,0,0,0,0,0,0,0,2.993271217,2.97826087,2.939440994,2.926501037,0.008281578,0.038819863,0.040890255,0.014492758,0.000517596,2.352484466,2.352484466,2.352484466,0,0.067287795,0.061594199,214604.7246,8538.673913,170308.1574,148698.4265,125281.3887,124614.1009,100.10352,23417.03779,23271.23033,13328.15735,8281.573499,56340.87785,56340.87785,56340.87785,0,601.014493,206.190476
1,30대,1,회사원,서울,양천구,200만원미만,48722.94658,2663.037882,0,0,364.2544925,919749.3951,56023.42399,225815.4155,141216.3565,129533.9667,9994.507042,959109.0075,802691.7144,16842364.36,16132905.83,57554.6382,57479.3589,14681838.47,587078.7302,1573447.155,82030.11171,1995051.433,2303090.248,4638167.407,5580692.084,82807.18796,195240.408,391838.3222,1573447.155,57479.35891,75.279262,0,0,0,0,0,57479.35891,0,0,75.279262,0,3.38511818,3.376032053,3.33339404,3.189614697,0.041949975,0.042638006,0.038145533,0.008135016,0.000951109,1.788307428,1.788307428,1.772644484,0.015662942,0.112999834,0.054375099,147729.3506,1349.894447,114281.7262,105644.6451,89161.5086,85173.73246,2268.849057,16483.13647,14682.15254,4351.019913,4286.061195,36315.19733,36315.19733,35188.69006,1126.507265,1205.316092,295.799741
1,20대,2,교사,인천,연수구,400만원미만,3149173.25,0,0,0,0,675000,0,0,0,0,0,7245843.25,675000,16432500,16432500,0,0,0,0,16432500,0,0,0,0,0,0,0,0,16432500,0,0,0,0,0,0,0,0,0,0,0,0,2.4583335,2.4583335,2.4583335,2.4583335,0,0,0,0,0,13.52083325,13.52083325,13.47916675,0.0416665,0.9375,0,494048.3333,0,89945.41667,89945.41667,89945.41667,89945.41667,0,0,0,0,0,404102.9167,404102.9167,402305.375,1797.541667,3914.583334,0
1,40대,1,교사,광주,광산구,200만원미만,90055.44366,0,0,12042.25352,0,1178753.944,71830.98592,45774.64789,90845.07042,95321.83803,0,3646278.063,1210162.394,15581923.81,10358608.48,0,0,9682552.141,5223315.331,676056.338,0,771830.9859,3730188.697,5065321.19,0,115211.2676,3471202.746,1752112.585,676056.338,0,0,0,0,0,0,0,0,0,0,0,0,4.729460085,4.71596243,4.682511732,3.967136155,0.011150232,0.033450704,0.028755866,0.009976521,0.003521127,5.391431901,5.391431901,5.349765239,0.041666662,0.051056338,0.267018775,344453.6661,0,206481.25,151534.0669,142974.1884,110307.358,9331.275235,8559.878521,7186.639085,26367.37089,28579.81221,137972.4161,137972.4161,135836.2776,2136.138498,952.617371,1029.882629
1,60대,2,전문직,전남,영광군,200만원미만,49961.38889,904322.2222,0,0,0,1036111.111,0,0,394985.2778,0,0,2717310.889,1036111.111,1208963.611,1208963.611,0,0,1208963.611,0,0,0,0,0,864519.1667,0,344444.4444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.472222167,3.453703667,3.138888833,2.328703667,0,0.314814778,0.236111056,0.0185185,0,2.296296333,2.296296333,2.296296333,0,0.023148167,0,286056.7917,0,209153.5648,207070.2315,109253.9352,82023.14815,0,97816.2963,67761.25,2083.333333,0,76903.22685,76903.22685,76903.22685,0,63.657407,0
1,30대,1,교직원,경북,상주시,500만원이상,7866922,0,0,33100000,0,400000,0,0,0,0,0,677645,100000,152300000,0,0,0,0,152300000,0,0,0,0,0,0,0,152300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.083333,32.083333,32.083333,32.083333,0,0,0,0,0,4.416667,4.416667,4.416667,0,0,0.083333,916497.5,0,819306.6667,819306.6667,819306.6667,819306.6667,0,0,0,0,0,97190.83333,97190.83333,97190.83333,0,0,725
1,40대,2,주부,인천,미추홀구,300만원미만,2515593.143,0,0,0,0,94285.71429,0,0,0,1457142.857,0,752626.5714,94285.71429,87980823.86,87980823.86,0,0,87980823.86,0,0,0,0,21816890.57,51963372.43,0,14200560.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.41666671,15.404762,14.26190471,14.20238086,0,1.142857,1,0,0.011904714,4.261904714,4.261904714,4.261904714,0,0.380952429,0.297619143,613290.5476,0,564244.8333,552340.0714,351918.3452,350986.2024,0,200421.7262,173237.2262,0,11904.76191,49045.71429,49045.71429,49045.71429,0,5822.02381,1494.047619
1,20대,1,교사,강원,고성군,300만원미만,2732833.5,0,0,0,0,6130000,1000000,0,0,6094904.5,0,1671832.5,1070000,45000000,0,0,0,0,45000000,0,0,0,0,0,0,0,0,45000000,0,0,0,0,0,0,0,0,0,0,0,0,0,30.1666665,30.125,30.125,22.0833335,0,0,0,0,0.0416665,8.75,8.75,8.75,0,0.6666665,0,1360060.875,0,980381.9583,813715.2917,813715.2917,612380.7083,0,0,0,0,166666.6667,379678.9167,379678.9167,379678.9167,0,3641.666667,0
1,30대,1,회사원,경기,포천시,400만원미만,3412796.25,7874.444444,0,0,0,3178487.778,0,1833333.333,2093711.389,48369.13889,0,2529970.806,2495710,23663194.06,16723761.36,0,0,10890428.03,6939432.694,5833333.333,0,0,1928521.333,7739684.472,1222222.222,0,2022669.806,4916762.889,5833333.333,0,0,0,0,0,0,0,0,0,0,0,0,13.67361114,13.65972225,13.53009258,10.46527772,0.046296278,0.129629583,0.111111056,0.013888889,0,14.42824081,14.42824081,14.3194445,0.108796278,0.280092583,0.962962972,770870.6667,0,456529.0556,451621.6481,391301.8426,275863.6898,2963.300926,60319.80556,40791.36574,4907.407407,0,314341.6111,314341.6111,303893.2292,10448.38194,2904.884259,5188.796296
1,20대,1,회사원,서울,성동구,400만원미만,3439186,0,0,0,0,3906538.462,0,0,2627515.385,7706.384615,0,4611643.538,2912692.308,73063384.38,50769230.77,0,0,50769230.77,22294153.62,0,0,0,0,0,50769230.77,0,3846153.846,18447999.77,0,0,0,0,0,0,0,0,0,0,0,0,0,45.23076946,45.23076946,44.94230785,42.92948708,1.019230692,0.288461538,0.269230769,0,0,11.45512815,11.45512815,11.44871785,0.006410231,1.525640923,0.378205154,1141239.769,0,934145.4487,934145.4487,842781.7821,791493.4167,21387.33974,91363.66667,75641.10256,0,0,207094.3205,207094.3205,206659.391,434.929487,21296.41026,2662.24359
1,20대,1,회사원,서울,구로구,500만원미만,4422483,0,0,0,0,860000,33333.33333,0,8218200,0,0,1686041.667,850000,37883692.67,26666666.67,0,0,26666666.67,11217026,0,0,0,0,0,26666666.67,0,0,11217026,0,0,0,0,0,0,0,0,0,0,0,0,0,52.16666667,51.55555533,50.97222233,33.33333333,1.027777667,0.583333333,0.583333333,0.611111,0,30.02777767,30.02777767,30.02777767,0,2.250000333,2.5,2171518.083,0,1804992.472,1396659.139,1215329.694,776516.3611,18516.11111,181329.4444,181329.4444,408333.3333,0,366525.6111,366525.6111,366525.6111,0,37236.11111,9981.111111
1,30대,1,경찰공무원,인천,중구,200만원미만,50925.88889,0,0,0,0,1282500,0,0,13333.33333,0,0,136404.8333,1282500,35066666.67,35066666.67,0,0,35066666.67,0,0,0,23400000,0,0,11666666.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.111111111,3.111111111,3.087962944,2.787037,0.064814833,0.023148111,0.013888889,0,0,0.907407389,0.907407389,0.907407389,0,0.023148111,0,133725.8843,0,111144.4954,111144.4954,93301.43982,82065.06944,4871.555556,17843.05556,17333.7963,0,0,22581.38889,22581.38889,22581.38889,0,24.768519,0
1,40대,2,학생,충북,충주시,200만원미만,20756.424,14977.6,0,0,0,123920,433264,80000,160,0,0,905049.064,123920,361664.456,320000,0,0,320000,41664.456,0,0,0,320000,0,0,0,0,41664.456,0,0,0,0,0,0,0,0,0,0,0,0,0,1.339999984,1.333999992,1.260666672,1.237333336,0.005333328,0.073333328,0.071999992,0.004666664,0.001333328,4.422666656,4.422666656,4.419333328,0.003333328,0.033333336,0.004,235684.7293,0,116694.3733,106394.3733,57206.382,53748.11867,276.39,49187.99133,48735.478,4300,6000,118990.356,118990.356,118775.4307,214.925333,417.5,36.6
1,50대,1,회사원,경기,구리시,500만원이상,7813075.333,59179.81982,183109.1892,0,0,2947152.477,1256742.523,7063175.288,52920869.95,9151992.964,431360.8108,11825674.02,2071657.117,66863667,45937174.69,0,0,27622705.15,20926492.31,18314469.54,1237117.117,545135.1351,4666846.847,17251083.53,3873873.874,48648.64865,11590540.54,9335951.766,18314469.54,0,0,0,0,0,0,0,0,0,0,0,0,24.65765768,24.64564567,24.31981987,23.48048051,0.189939937,0.325825829,0.307057063,0.012012009,0,7.621621586,7.621621586,7.620870838,0.000750748,1.143393387,1.688438387,1021348.263,41983.38814,853988.1712,845392.0751,719969.5533,692658.8559,14515.06081,125422.5218,112062.7575,8596.096096,0,209343.4797,209343.4797,209284.1862,59.293544,13999.66967,8538.828829
1,40대,2,회사원,서울,마포구,400만원미만,3400036.674,16701.39535,0,0,0,2351395.349,0,3721039.744,2468579.349,1693285.93,0,12288643.88,883488.3721,119314793.4,104539728.1,0,0,91400193.19,14775065.35,13139534.88,1504651.163,0,0,42593216.44,47302325.58,0,3093023.256,11682042.09,13139534.88,0,0,0,0,0,0,0,0,0,0,0,0,18.72286823,18.70930233,18.39728684,17.64922484,0.10271314,0.312015512,0.294573674,0.00775193,0.005813953,5.767441884,5.767441884,5.767441884,0,0.381782977,0,821013.814,0,701410.0194,676332.5,578044.9651,560170.9864,7151.205426,98287.53488,91029.06589,13449.6124,11627.90698,119603.7946,119603.7946,119603.7946,0,5843.410853,0
1,50대,1,교직원,경기,가평군,500만원미만,4235782,0,0,835000,0,5269995,0,0,0,0,0,23927579.5,5269995,15000000,0,0,0,0,15000000,0,0,0,0,0,0,0,15000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.625,1.625,1.625,1.625,0,0,0,0,0,11.5,11.5,11.5,0,0,0,203488.2917,0,33906.25,33906.25,33906.25,33906.25,0,0,0,0,0,169582.0417,169582.0417,169582.0417,0,0,0
1,70대이상,2,회사원,경기,의정부시,200만원미만,16239.02123,189752.4134,0,0,40694.7486,1016195.473,61518.9676,1225305.798,471963.5777,48195.96201,134078.2123,1893759.993,668093.6872,2991281.618,2870304.307,182724.4078,182724.4078,2145364.861,120977.3106,724939.4458,840335.1955,123382.1229,0,566221.6145,0,615425.9285,0,120977.3106,724939.4458,182724.4078,0,0,0,0,0,182724.4078,0,0,0,0,0,1.838547479,1.813500927,1.715363125,1.652513963,0.002141526,0.098137796,0.081005582,0.023091247,0.001955306,0.819459958,0.819459958,0.819459958,0,0.121322159,0.020391061,104370.3096,0,82971.59041,60758.36881,41480.99553,39846.77598,111.792179,19277.37328,15477.86453,12976.72253,9236.499069,21398.71918,21398.71918,21398.71918,0,1380.269088,138.266294
1,20대,1,학생,충남,보령시,200만원미만,26091.77114,6550.645291,0,0,0,1572160.354,123081.1904,248836.1739,11846.07134,53341.9022,60120.24048,456455.2152,1492472.285,71892.2208,53551.1022,0,0,26452.90581,18341.11864,27098.19639,0,0,0,0,26452.90581,0,0,18341.11864,27098.19639,0,0,0,0,0,0,0,0,0,0,0,0,0.400000001,0.398964597,0.391182366,0.388276554,0.002905812,0.00778223,0.006312624,0.000935204,0.0001002,12.20374081,12.20374081,12.07257849,0.131162317,0.103874413,0.005978624,175711.0346,0,11346.07007,10436.58444,8493.827255,8407.564429,86.262826,1942.757181,1582.901436,294.92318,614.562458,165212.3359,165212.3359,161967.3214,3245.014529,627.946226,47.663661
