기준년월,행정동코드,시도명,시군구명,성별,연령별,직업구분,분위구분,평균소득,중위소득,평균처분가능소득,중위처분가능소득,소득분위배율,소득점유율,소득경계값,소득산출인구수,소득미산출인구수,소득미산출인구포함평균소득
2016-12-31,2872000000,인천광역시,옹진군,0,20,1,5,,,,,,,,7,7,
2016-12-31,2818500000,인천광역시,연수구,2,20,1,2,,,,,,,,7,7,
2016-12-31,2872000000,인천광역시,옹진군,0,0,1,8,3345,3300,2276,3048,265.9,22.5,3600,259,259,3345
2016-12-31,2818500000,인천광역시,연수구,2,20,1,4,,,,,,,,5,5,
2016-12-31,2818500000,인천광역시,연수구,2,20,1,5,2556,2600,-1033,2204,190.1,4.5,2600,16,16,2556
2016-12-31,2818500000,인천광역시,연수구,2,20,1,6,2813,2800,1904,2361,209.2,9.6,2900,31,31,2813
2016-12-31,2818500000,인천광역시,연수구,2,20,1,8,3383,3400,3104,3300,251.6,15.2,3600,41,41,3383
2016-12-31,2818500000,인천광역시,연수구,2,20,1,10,9025,6000,7137,5300,671.3,23.8,74700,24,24,9025
2016-12-31,2818500000,인천광역시,연수구,2,20,2,1,1370,1500,1188,1200,100,1.4,1600,23,23,1370
2016-12-31,2818500000,인천광역시,연수구,2,20,2,2,1813,1800,1542,1700,132.4,2.5,2000,31,31,1813
2016-12-31,2818500000,인천광역시,연수구,2,20,2,3,2084,2100,1864,2016,152.2,2.9,2200,32,32,2084
2016-12-31,2818500000,인천광역시,연수구,2,20,2,5,2563,2600,2174,2493,187.1,5.2,2700,46,46,2563
2016-12-31,2872000000,인천광역시,옹진군,0,30,4,9,4081,4000,2802,3055,307.2,6,4500,21,21,4081
2016-12-31,2818500000,인천광역시,연수구,2,20,2,7,3006,3000,2589,3000,219.5,6.3,3100,48,48,3006
2016-12-31,2826000000,인천광역시,서구,0,90,4,1,,,,,,,,3,207,
2016-12-31,2818500000,인천광역시,연수구,2,20,2,9,4084,4100,3270,3800,298.2,36.8,4700,205,205,4084
2016-12-31,2818500000,인천광역시,연수구,2,20,2,10,5375,5100,3365,4588,392.4,21.5,9600,91,91,5375
